Job_ID,Date,Product_Name,Supplier,Machine_ID,Machine_Availability,Processing_Time,Scheduled_Duration,Material_Used,Energy_Consumption,Demand,Stock_Level,Lead_Time,Ordering_Cost,Holding_Cost,Order_Quantity,Delay_Flag,Actual_Duration,Delay,Production_Status,Stockout_Risk,Inventory_Turnover,Prev_Demand,Demand_7day_avg
38,2023-12-20,Industrial Motor,Tata Steel Ltd,4,0.6949411070190844,87.07449923627618,81.4846094064222,122.37454036461192,24.583202592390947,53,91,5,535,2.01,0,0,80.25687142946589,0.0,On Schedule,0,0.58,54.0,51.285714285714285
39,2023-12-21,Industrial Motor,Mahindra Industrial,5,0.6610713512344273,56.8610479543925,51.12848157407103,94.49529359580008,18.079034471080888,56,42,10,742,2.31,14,1,60.810005653753336,9.681524079682305,Moderate Delay,1,1.33,53.0,52.42857142857143
40,2023-12-22,Cooling Fan,Tata Steel Ltd,1,0.87650494469592,58.93763806830663,60.58224790913104,90.57615751813226,18.64370170886723,50,80,3,684,3.15,0,0,57.71058098918152,0.0,On Schedule,0,0.62,56.0,52.57142857142857
41,2023-12-23,Conveyor Belt,Bosch India,5,0.9501481264700554,90.24243716556296,89.17197757574324,156.09251452116516,25.81475721526745,48,68,4,652,1.85,0,0,91.83702375677721,2.665046181033972,Minor Delay,0,0.71,50.0,52.42857142857143
42,2023-12-24,Conveyor Belt,Siemens India,5,0.7722541268391174,106.39516745699547,96.60726447871654,161.36819553715998,29.85170508496096,49,70,7,698,4.24,0,1,109.84453378644558,13.237269307729036,Moderate Delay,0,0.7,48.0,52.57142857142857
43,2023-12-25,Cooling Fan,Siemens India,4,0.6,73.25022256233241,69.81268585195521,110.6501671558307,33.571960033660964,52,42,6,427,4.09,10,1,89.13452420858547,19.321838356630266,Critical Delay,1,1.24,49.0,51.714285714285715
44,2023-12-26,Conveyor Belt,SKF Bearings,1,0.6,60.66403433020738,56.34680602340107,93.83065426055167,13.404238652478039,46,89,9,636,1.58,0,1,63.535414120120656,7.188608096719584,Moderate Delay,0,0.52,52.0,50.57142857142857
45,2023-12-27,Control Valve,Mahindra Industrial,4,0.9351025828810665,109.36092855284804,109.93562861826948,180.40060807378788,44.103442132230995,49,25,7,781,2.86,24,0,107.95390911663894,0.0,On Schedule,1,1.96,46.0,50.0
46,2023-12-28,Industrial Motor,Tata Steel Ltd,1,0.7410630479767452,93.5414633400668,89.5267347507631,166.3928914439865,23.558044820336015,49,77,3,508,4.1,0,0,86.58408386765151,0.0,On Schedule,0,0.64,49.0,49.0
47,2023-12-29,Cooling Fan,Tata Steel Ltd,2,0.9936920924777203,75.84683898264612,79.50095694462023,94.36393550851128,23.00827270397887,62,63,4,735,2.35,0,0,77.92374655892017,0.0,On Schedule,0,0.98,49.0,50.714285714285715
48,2023-12-30,Industrial Motor,Larsen & Toubro,1,0.9268224404268705,79.03201562234415,70.28369681750435,97.37224534537734,17.265564135026096,37,42,8,485,3.53,0,0,68.69386954021316,0.0,On Schedule,0,0.88,62.0,49.142857142857146
49,2023-12-31,Hydraulic Pump,SKF Bearings,4,0.7913769587116204,56.34051743491171,52.97995178726184,99.30186360037736,15.831239805248847,50,65,9,468,1.2,0,1,63.38933389959202,10.409382112330178,Moderate Delay,0,0.77,37.0,49.285714285714285
50,2024-01-01,Control Valve,ABB Group,5,0.8819746731149304,90.14421040518752,86.71179186646867,136.83218441140113,38.80945529540918,60,70,8,471,3.43,0,0,86.24382337154302,0.0,On Schedule,0,0.86,50.0,50.42857142857143
51,2024-01-02,Bearing Unit,ABB Group,1,0.6921503333293532,68.69940084343109,66.33151828064335,107.78536221865816,31.979886928781635,52,73,5,559,1.61,0,0,68.85385726964357,2.522338989000218,Minor Delay,0,0.71,60.0,51.285714285714285
52,2024-01-03,Control Valve,Larsen & Toubro,1,0.8897614579047824,119.65161413394794,111.7197997267744,178.21559453701067,31.88214721667394,55,72,7,504,4.32,0,0,113.99490923344898,2.275109506674582,Minor Delay,0,0.76,52.0,52.142857142857146
53,2024-01-04,Cooling Fan,Larsen & Toubro,3,0.8187981789365351,78.41468122095102,78.72605355773726,98.50408903925009,26.587623058034907,51,90,5,751,2.42,0,0,78.46742088763183,0.0,On Schedule,0,0.57,55.0,52.42857142857143
54,2024-01-05,Bearing Unit,Larsen & Toubro,5,0.7471009131798267,78.87084849516906,81.13499413955482,130.99293479180722,26.902626717580823,47,71,6,434,2.13,0,0,80.60039356950566,0.0,On Schedule,0,0.66,51.0,50.285714285714285
55,2024-01-06,Hydraulic Pump,Mahindra Industrial,2,0.8330552524211906,85.26814299285375,88.64325061781535,140.5504463225433,39.400071824534834,39,14,7,345,4.36,25,1,94.57596862704716,5.932718009231806,Moderate Delay,1,2.79,47.0,50.57142857142857
56,2024-01-07,Cooling Fan,Mahindra Industrial,4,0.8623737541527879,113.34048024949973,115.25206651482523,157.2057387914154,48.604899345942144,51,82,7,308,1.2,0,0,115.58212103367434,0.33005451884910997,Minor Delay,0,0.62,39.0,50.714285714285715
57,2024-01-08,Gear Assembly,Bosch India,2,0.6811827582050586,104.06544798878002,106.62531580825278,143.99989213439963,36.831172772448475,46,36,4,770,2.59,10,0,105.08603988008338,0.0,On Schedule,1,1.28,51.0,48.714285714285715
58,2024-01-09,Industrial Motor,Bosch India,5,0.8180387554412394,76.0904055838273,74.08106350056379,129.55950099340168,30.529309075199652,45,47,5,460,2.48,0,0,71.39417345236197,0.0,On Schedule,0,0.96,46.0,47.714285714285715
59,2024-01-10,Hydraulic Pump,Larsen & Toubro,1,0.8987046015180898,97.49594127782368,99.48495582886314,121.22785290445205,44.28329182878916,47,43,8,588,2.14,4,0,102.12030064589038,2.6353448170272458,Minor Delay,1,1.09,45.0,46.57142857142857
60,2024-01-11,Industrial Motor,SKF Bearings,1,0.872003254718181,86.89883990246094,80.95458250800485,150.2188170175159,17.628445192103015,58,73,8,639,4.65,0,0,79.07477641726788,0.0,On Schedule,0,0.79,47.0,47.57142857142857
61,2024-01-12,Conveyor Belt,Tata Steel Ltd,5,0.8335121735907369,79.38936389609992,75.24058605506043,107.49296165372073,25.473427764762977,61,54,5,687,4.0,7,0,73.43099043053473,0.0,On Schedule,1,1.13,58.0,49.57142857142857
62,2024-01-13,Gear Assembly,Mahindra Industrial,1,0.8089606526893506,55.38526182274804,51.72292314573224,86.16788349409819,26.15142247151167,49,73,8,620,1.26,0,1,65.36987791249487,13.646954766762633,Moderate Delay,0,0.67,61.0,51.0
63,2024-01-14,Gear Assembly,SKF Bearings,1,0.7112425051975758,77.11490107639128,73.98834273058655,135.84534040474963,32.54973005700668,46,79,9,405,3.86,0,1,95.53725745017881,21.54891471959226,Critical Delay,0,0.58,49.0,50.285714285714285
64,2024-01-15,Hydraulic Pump,Siemens India,1,0.8380122051028299,59.66548696180597,55.40230049416072,95.87488991853238,21.64976587515876,42,85,7,589,3.11,0,0,55.2370624672844,0.0,On Schedule,0,0.49,46.0,49.714285714285715
65,2024-01-16,Gear Assembly,Mahindra Industrial,4,0.9099603525234036,113.18737198813237,118.10807359338123,163.9697791937659,40.622196028527696,50,58,8,774,4.6,0,0,118.05775366242322,0.0,On Schedule,0,0.86,42.0,50.42857142857143
66,2024-01-17,Bearing Unit,Mahindra Industrial,4,0.8406180301359163,66.83254507970776,62.36703412984547,107.84904975605238,20.339217233598436,56,69,7,640,2.25,0,0,59.47763938804992,0.0,On Schedule,0,0.81,50.0,51.714285714285715
67,2024-01-18,Gear Assembly,Bosch India,3,0.8807320856566876,116.18112116266978,104.17584376462227,163.3957092778217,41.37862198853265,46,27,7,387,3.3,19,1,109.66911753058248,5.493273765960211,Moderate Delay,1,1.7,56.0,50.0
68,2024-01-19,Industrial Motor,Tata Steel Ltd,2,0.6511039926790307,82.64442320757689,80.1286375627624,112.92162498826708,32.7780145913934,35,61,5,762,3.0,0,1,98.63510809890573,18.506470536143325,Critical Delay,0,0.57,46.0,46.285714285714285
69,2024-01-20,Industrial Motor,Tata Steel Ltd,5,0.9307628871259048,90.52355029409283,80.53942217969599,162.76224565535216,29.46622232393807,49,83,4,782,2.96,0,0,78.42715061233982,0.0,On Schedule,0,0.59,35.0,46.285714285714285
70,2024-01-21,Cooling Fan,ABB Group,5,0.8382520507027678,83.43523555914622,74.99095046251843,137.70769854737034,34.56270791019019,51,77,7,491,2.82,0,0,74.25987937388288,0.0,On Schedule,0,0.66,49.0,47.0
71,2024-01-22,Industrial Motor,ABB Group,5,0.8291696074793412,50.350449357336075,46.186275670600374,79.89770357129893,23.079118764541157,38,36,5,452,1.82,2,0,47.28865983166361,1.1023841610632346,Minor Delay,1,1.06,51.0,46.42857142857143
72,2024-01-23,Cooling Fan,ABB Group,3,0.9418279830970402,70.06569752063527,67.18876792397754,99.01500702917386,17.264570039310815,46,46,6,610,4.02,0,0,65.55927866496916,0.0,On Schedule,0,1.0,38.0,45.857142857142854
73,2024-01-24,Industrial Motor,ABB Group,4,0.8910165499441487,47.93168898220991,45.710182623921824,58.931843722552294,16.07936123400027,47,31,7,436,2.81,16,0,45.2482693013724,0.0,On Schedule,1,1.52,46.0,44.57142857142857
74,2024-01-25,Bearing Unit,Siemens India,3,0.8919992259712914,89.83632353467054,91.26899877380748,109.47760957968688,28.963772185733813,44,35,6,572,4.83,9,0,91.61306916210629,0.3440703882988032,Minor Delay,1,1.26,47.0,44.285714285714285
75,2024-01-26,Cooling Fan,Siemens India,5,0.9392370423908573,75.74993561603512,76.18252010375085,116.08743939115816,30.77261151672415,40,16,4,448,2.04,24,0,78.5140750714906,2.3315549677397485,Minor Delay,1,2.5,44.0,45.0
76,2024-01-27,Control Valve,Mahindra Industrial,2,0.864508477110161,102.23879772567494,97.37980786902588,169.43214280680425,28.111604316754754,49,50,8,487,3.73,0,0,96.33623088298862,0.0,On Schedule,0,0.98,40.0,45.0
77,2024-01-28,Conveyor Belt,Larsen & Toubro,1,0.852325230275461,57.63763847994959,53.99088868318761,87.74912667921005,22.598292927732793,41,63,8,440,4.76,0,0,51.792238278368515,0.0,On Schedule,0,0.65,49.0,43.57142857142857
78,2024-01-29,Hydraulic Pump,Bosch India,4,0.8924679414847213,53.16528467434679,49.645726522604754,90.61868822896665,24.62864653546874,35,18,7,430,3.65,17,1,73.29564401287955,23.649917490274795,Critical Delay,1,1.94,41.0,43.142857142857146
79,2024-01-30,Industrial Motor,Bosch India,4,0.6570880462263551,72.50657847710143,73.34614410127084,88.46208029948637,23.596503191677968,32,29,6,751,4.49,3,1,83.08470133149449,9.738557230223648,Moderate Delay,1,1.1,35.0,41.142857142857146
80,2024-01-31,Gear Assembly,ABB Group,3,0.9620750567730505,114.12683065747049,101.44189695532015,162.06594806068796,54.01676648684172,48,49,5,303,4.31,0,0,101.3775303107058,0.0,On Schedule,0,0.98,32.0,41.285714285714285
81,2024-02-01,Industrial Motor,Mahindra Industrial,4,0.6888971310003601,96.83374520099294,85.42476239497408,129.97434255338757,48.21827837182356,45,62,9,790,2.44,0,1,104.29745920952705,18.872696814552967,Critical Delay,0,0.73,48.0,41.42857142857143
82,2024-02-02,Gear Assembly,SKF Bearings,5,0.9452110469929067,73.5138899834335,74.63442887927711,107.94513344432006,17.042549783083906,42,23,6,775,3.4,19,0,76.11475848938149,1.480329610104377,Minor Delay,1,1.83,45.0,41.714285714285715
83,2024-02-03,Conveyor Belt,Larsen & Toubro,5,0.7277684976845602,81.38177358034484,78.21723386772535,101.19219984250546,21.966239249097363,39,76,8,562,1.63,0,1,102.71927188972936,24.502038022004,Critical Delay,0,0.51,42.0,40.285714285714285
84,2024-02-04,Conveyor Belt,Mahindra Industrial,3,0.8610195840140538,46.73704089416787,42.16848549809286,82.84042280331748,22.67278937183588,38,56,9,325,3.14,0,1,66.41404670114213,24.245561203049263,Critical Delay,0,0.68,39.0,39.857142857142854
85,2024-02-05,Conveyor Belt,Larsen & Toubro,5,0.81644511708835,118.76607171008905,109.27027402056416,158.4283862359479,57.89825876234144,35,48,7,758,1.92,0,0,106.92943256288056,0.0,On Schedule,0,0.73,38.0,39.857142857142854
86,2024-02-06,Gear Assembly,Larsen & Toubro,2,0.7168068963205418,93.31258437559352,96.90751439719787,163.61285452275902,21.397712388709582,38,52,5,323,3.97,0,0,96.45561534737963,0.0,On Schedule,0,0.73,35.0,40.714285714285715
87,2024-02-07,Industrial Motor,Larsen & Toubro,3,0.8042936523403935,62.832325477073795,64.47322344103104,91.45470497392213,12.84918229262404,29,10,6,790,3.11,19,1,74.17180730161391,9.698583860582872,Moderate Delay,1,2.9,38.0,38.0
88,2024-02-08,Conveyor Belt,Mahindra Industrial,2,0.9314980676749869,86.86467153721955,86.92230264520803,155.60194392099396,21.571104488886178,36,80,7,565,2.64,0,0,84.02901349278294,0.0,On Schedule,0,0.45,29.0,36.714285714285715
89,2024-02-09,Bearing Unit,ABB Group,1,0.6,48.75858928551952,46.904704302609744,74.7193702382246,24.320971325522557,38,37,6,528,2.08,1,1,53.911325366851116,7.006621064241372,Moderate Delay,1,1.03,36.0,36.142857142857146
90,2024-02-10,Cooling Fan,Bosch India,2,0.9093105674401922,117.26693350460668,113.56775001654226,206.2138695578522,29.785787622503374,42,75,7,568,4.99,0,0,110.76910510642577,0.0,On Schedule,0,0.56,38.0,36.57142857142857
91,2024-02-11,Gear Assembly,Bosch India,1,0.6421829533128234,53.98279903066928,56.454756205167676,64.95261086582167,18.935237743239494,38,25,6,424,1.29,13,1,64.420406963086,7.9656507579183184,Moderate Delay,1,1.52,42.0,36.57142857142857
92,2024-02-12,Gear Assembly,ABB Group,1,0.8558297656239398,91.84242544441713,95.900113389194,151.44295059607396,41.74470762450825,42,78,7,471,1.17,0,0,95.797833568494,0.0,On Schedule,0,0.54,38.0,37.57142857142857
93,2024-02-13,Industrial Motor,Larsen & Toubro,2,0.9150833600765416,59.63635700311443,54.66243064599535,103.87641908792767,12.292274722155016,45,27,5,533,1.87,18,0,53.451614434900925,0.0,On Schedule,1,1.67,42.0,38.57142857142857
94,2024-02-14,Gear Assembly,SKF Bearings,3,0.9119784974287444,97.40491061188285,99.14726786069303,125.05157433659538,37.145040707202554,43,62,6,594,4.88,0,0,101.21791165472551,2.0706437940324776,Minor Delay,0,0.69,45.0,40.57142857142857
95,2024-02-15,Gear Assembly,Tata Steel Ltd,5,0.6972171550259597,102.14570937922248,93.31329790314723,128.4661572439845,28.918230173110086,40,32,6,702,4.92,8,1,112.35401127279007,19.040713369642845,Critical Delay,1,1.25,43.0,41.142857142857146
96,2024-02-16,Conveyor Belt,Mahindra Industrial,5,0.8838800369738951,93.87357831291462,86.0164885313547,136.56198390961103,43.05985495569267,37,71,10,734,3.62,0,1,105.5316660404202,19.51517750906551,Critical Delay,0,0.52,40.0,41.0
97,2024-02-17,Industrial Motor,Tata Steel Ltd,1,0.8406855745611621,89.1599568204154,88.7084343765241,156.94001075746561,25.414006512678267,32,66,4,574,4.52,0,0,89.32136021328282,0.6129258367587198,Minor Delay,0,0.48,37.0,39.57142857142857
98,2024-02-18,Conveyor Belt,ABB Group,1,0.8256405443004117,111.39752751616093,105.69956478829855,169.92934607731928,45.230372277327646,41,17,8,375,1.86,24,1,124.18429602086252,18.484731232563973,Critical Delay,1,2.41,32.0,40.0
99,2024-02-19,Cooling Fan,SKF Bearings,3,0.6894848472064372,46.29013687918064,48.06594453305829,70.1977833971093,18.620943097622387,45,85,9,607,4.89,0,1,59.787512287903056,11.721567754844763,Moderate Delay,0,0.53,41.0,40.42857142857143
100,2024-02-20,Cooling Fan,Mahindra Industrial,4,0.762143461595632,66.47318126241561,59.50224875204227,85.39647874044188,17.71165049902389,38,26,10,513,1.57,12,1,67.89778754720471,8.395538795162445,Moderate Delay,1,1.46,45.0,39.42857142857143
101,2024-02-21,Conveyor Belt,ABB Group,2,0.6211455018306961,59.86299837046768,57.88508652839085,71.86395554533331,12.597555007597323,46,68,8,730,1.4,0,1,74.5003083674359,16.615221839045056,Critical Delay,0,0.68,38.0,39.857142857142854
102,2024-02-22,Cooling Fan,Larsen & Toubro,1,0.8254609354850119,119.04111696523373,123.34429384930175,200.7133291386738,38.423481307334605,29,59,6,784,1.45,0,0,123.06789161975969,0.0,On Schedule,0,0.49,46.0,38.285714285714285
103,2024-02-23,Industrial Motor,Bosch India,5,0.9704799066116118,71.15118237334988,73.5489289988603,89.12003906940001,20.403166883664223,30,16,7,675,3.29,14,0,72.99654122518608,0.0,On Schedule,1,1.88,29.0,37.285714285714285
104,2024-02-24,Hydraulic Pump,Tata Steel Ltd,3,0.6,98.6090159392319,89.39991661563768,155.83280325432875,43.65355312968902,40,69,4,457,4.12,0,1,104.07352553079501,14.673608915157331,Moderate Delay,0,0.58,30.0,38.42857142857143
105,2024-02-25,Conveyor Belt,Siemens India,2,0.8429079350166488,94.77801311048037,89.31201430413424,165.7449339228376,41.71268088606998,37,39,4,601,2.47,0,0,89.29548718527161,0.0,On Schedule,0,0.95,40.0,37.857142857142854
106,2024-02-26,Bearing Unit,Siemens India,3,0.8214973772873609,56.96649899819022,56.1262794830455,75.4915001989744,19.203816154057083,42,20,6,503,4.91,22,1,75.70296242549156,19.576682942446062,Critical Delay,1,2.1,37.0,37.42857142857143
107,2024-02-27,Bearing Unit,SKF Bearings,2,0.7347194146432224,59.11981441692411,53.627414008030904,94.54226126927708,22.581029944196132,36,46,6,776,2.74,0,1,67.45461558174333,13.827201573712422,Moderate Delay,0,0.78,42.0,37.142857142857146
108,2024-02-28,Gear Assembly,Larsen & Toubro,2,0.7460059599313785,62.502765084242725,65.28812388480485,77.9546452925395,23.830920190143246,31,55,8,448,1.6,0,1,77.06091777853422,11.772793893729371,Moderate Delay,0,0.56,36.0,35.0
109,2024-02-29,Cooling Fan,Tata Steel Ltd,1,0.9638856152953683,72.89018226075034,75.4783220894162,113.87291219801389,32.665548911356346,35,12,5,374,2.86,23,0,72.72095507669216,0.0,On Schedule,1,2.92,31.0,35.857142857142854
110,2024-03-01,Bearing Unit,Larsen & Toubro,3,0.6676035375408989,58.746005252042146,53.3637861578431,76.27340654650646,19.239359266072015,28,10,8,679,3.72,18,1,64.2333577050234,10.869571547180293,Moderate Delay,1,2.8,35.0,35.57142857142857
111,2024-03-02,Gear Assembly,Tata Steel Ltd,3,0.7072183908028511,41.572118619747826,37.43970155056331,68.24363157351503,11.749694337649586,30,21,6,528,4.33,9,1,46.669107951558246,9.229406400994932,Moderate Delay,1,1.43,28.0,34.142857142857146
